절이싫음 중이나가던지 ᆢ들어 앉아서 욕하기는 더불어 민주당,부정
이낙연 진작 그렇게 했어야지 응원한다,긍정
자한당 밥처먹고하는일이 뭐냐 똥만드는 기계들아,긍정
자한당 국민들을 개돼지로 아는구나 민생법안은 통과시키자고 제안했잖아 니들이 여론 호도용으로 안받고 있으면서 왜 탓으로 돌리나 ,긍정
우리집에 같이사는 반려견은 안짖는ᆢ어디서 개짖는 소리가 자꾸들리지? 문재인,부정
하나같이쓰레기들만모아놓은당 이낙연,부정
총리 빨갱이만도 못한 더러운당!,부정
역대 이런 사악한 정권은 없었다 탄핵 가자. 황교안,긍정
먼저 자백하세요,중립
안보고 안듣습니다 이낙연,부정
같은 사람은 정치 하면 안돼 총리,부정
문재인 나라 말아먹네,부정
이시대의적폐란생각이든다 총리,부정
믿음직스럽게 일해주셔서 너무 감사드리는데 건강도 꼭 챙기시길 바랍니다. 이낙연,긍정
하나같이쓰레기들만모아놓은당 황교안,긍정
더불어 민주당 천벌을 받아 마땅하다. 아주 나쁜 정당.,부정
저런 것들이 정치하니 문제다. 황교안,긍정
총리 경자년엔 도살장에 보내자,부정
"최대한빠른시간에권한대행하야시킬준비하세요.강냉이임플란트,남자색기가보톡스,예팬네보톡스,쥐새끼취업특혜!!!지금것밥값한적없고해외여행이나하고!!!하야시키세요!!!",중립
국민에 대한 예의가 눈꼽만큼도 없네. 이낙연,부정
'진짜 여성이 0%겠냐? 북한 사회가 아직 남여차별이 있으니 드러내고 피우지 않으니 그렇지.,중립
"수고가 많으십니다.. 어찌 감사의 인사를 다 할 수 있겠습니까.. 지금 이 시간에도 현지에서 고생하고 계신 분들 포함 모두 감사합니다..당신들이 있기에 아직 대한민국이 버티나봅니다..
건강 잘 챙기시고요..다시한번 머리 숙여 감사합니다. 문재인",긍정
"양심,윤리,도덕,정의를버리고개인의 이득만을위한새빨간거짓말하는것은인간자격도없는악마다,구역질난다 황교안",긍정
총리 말장난하지말고 소신있으연 탈당하고 니갈길가라! 적폐세력의 뜻에 따르면서 뭔 핑계야! 민주세력에서 보면 기회주의적이며 못마땅하다!!,부정
총리 정말  주먹부르는 얼굴에 깐족거림 밥맛업다 같은 동항이라는게 부끄럽다 조디좀다무러라,부정
문재인 돼지 주댕이를 확 마,부정
총리 범죄행위는 누구 든지 처벌 받아야 한다 ㆍ도둑놈ㆍ강도ㆍ횡령사기 ㆍ국정농단 등 궤멸적으로 처벌해야 한다,부정
황교안 너나 재대로 해라!!!! 아님 그냥 꺼지세요,긍정
황교안 중도주의 좋아하시네 너는 기회주의 회색분자야,긍정
이 사람 정상 아니다 자한당,긍정
이낙연 민생같은 소리하고 자빠졌네. 본인 행동에 반성이나 하셔,부정
자한당 와- 쓰레기들 한큐에 청소 되겠네. ㅎㅎ,긍정
더불어 민주당 반드시 지옥에가라,부정
총리 응원하고 지지합니다!!!!힘내세요,긍정
멋져요 이낙연,긍정
총리 무슨..개뿔이 여론몰이냐..,부정
더불어 민주당 이번총선에 무조건 탈락이다 ,부정
당의 의견과 다른 의견을 냈다고 냅다 조지는 모습이 마치 공산ㄷ 읍읍... 문재인,부정
네 국민만 믿고 소신있게 가세요 응원합니다! 자한당,부정
응원할 수 밖에요...힘내세요~~^^ 더불어민주당,긍정
나의신념과 안맞으면 버린다는거~ 법이 법다워야 법인거다 니들의권세가 얼마나 갈런지~뒷감당 못할년~넘들이 온갖악행.악법은 다저지르는 말종 쓰레기들이지 4월에보자 ~ 자한당,긍정
문자폭탄 달ㅊ,중립
웃기지 말라. 너나 잘하세요 문재인,부정
성군이십니다 황교안,부정
뻔뻔하네 특혜가 아니라고? 국민들이 바보냐 이낙연,부정
이 난리통에도 덕분에 든든합니다 감사합니다 총리,긍정
저년 안보고 살자 제발!!! 추한 년 이낙연,부정
야 역사에 길히남을 국회의장으로 기억될거야 삼권분리의 민주주의에서 국회의 수장이 청와대의 2중대가된 최초의 인물 당을위한 행진곡을 부른놈 에이~~ 총리,부정
어휴 뭘 알아야 비난도 하지.. 뭘 하면 할수록 본인뺨만 부풀어 오른다~ 비리는 카지노비리가 최고아닌가?,중립
더불어민주당 멋집니다. 항상 응원합니다.,긍정
더불어 민주당 내년 총선때 패배의 맛을 보게 될것이다~!,부정
자한당 국민들 스트레스 받습니다. 배신의 아이콘들,긍정
황교안 올 해 국회 최악이네요,긍정
자유당은 도재를 너무 좋아해 아무데나 독자,중립
자한당 양심없는시키들,긍정
문재인 국민을 우롱하는구나. ,부정
총리 정치판에 기웃거리는 니들도 그렇게 꼰대가 되는거야 ,부정
원세훈이가 저지른 비리는 뭐냐?,중립
와 정말 이인간들 해도 해도 너무한다 아까 속보에 쓴댓글도 없어졌다만 니들 정말 천벌받아 니들은 밖에서 정치쑈한거잖아 정말 이런사람들이 정치인이라는게 열받는다 더불어 민주당,부정
황교안 이분도 망가지는구나. 이번사건으로 사람을알게되서너무감사할일입니다. 다시는속지않겠다. 나쁜사람들,긍정
"더불어 민주당 서로를 극도로 불신하는구나... 의회라는게 뭐하는 곳인지 잘 다시 생각해보고, 언론플레이들 그만하고 만나서 논의해라. 각 당 의회수장들이 뭐하는 짓인지..",부정
표창원도 저런 케이스잖아.,중립
구김살이 없다 이낙연,긍정
더불어민주당 지금도 충분히 잘하고 계세요 화이팅,긍정
얼마나 개돼지들이 많으면 아무렇지도않게 거짓말을 하지? 도대체 더불어터진당은 뭘 믿고 저런 거짓말을 할까? 총리,부정
자한당 얼굴 겁나 두껍네,긍정
자한당 얼른 사표나 써... 스스로 물러나라,긍정
"이낙연 노망노인네...
당신이 하는짓이 민주주의 파괴!~
머슴했던놈이 감히!~",부정
참 대단하신분이네요. 총리,긍정
이낙연 개소리 하고 있네  그럼 니가 대안을 내놔야 하는거 아니냐 대안도 없는 것이 뭔 개소리야 검찰 범죄 집단 옹호하는 소리로 밖에 안 들린다,부정
더불어 민주당 개실망,부정
이정도의 불법도 아무것도 아니라고 생각하는 당신의 도덕성은 쓰레기보다 못하다 자한당,긍정
자한당 언제 정신차리냐ㅋㅋㅋㅋㅋㅋㅋ,긍정
개자식아 이낙연,부정
귀걸이 적폐가 뭐가 떳떳하다고 ㅋㅋㅋ 말세다 말세,중립
그 더러운 쓰레기 같은 아가리로 국민들 입에 담지마라 이낙연,부정
총리 참 대단하신분이네요.,긍정
이낙연 참.. 대단하다 이게 나라가? 동네 양아치수준이다,부정
이분 참 인품이 괜찮은 분 황교안,부정
우리 사회의 기생층 가족이네 문재인,부정
대한민국 정당도 대한민국 국민도 아닙니다!!!! 국민은 다 알아버렸다!!!! 자한당,긍정
기대됩니다 뚝심 좋았어요 총리,긍정
문재인 100%  공감한다,긍정
황교안 니들은 지금 하는것 그럼 바른짓이냐? 뭐 이런것들이 다있어 이거 그니까 나가서 신당창당 하시라고 이 양심에 털난 것들아,긍정
자한당 범죄자가 경찰한테 보복이라고 하는 꼴 ㅋㅋ,긍정
내로남불….... 황교안,긍정
정권이 바뀔까 겁먹은 자들의 야합~~기회줄때 왜 못할까 문재인,부정
추하다..권력에 기생하는 더러운 좌파인간..역겹다..탐욕에 걸씬 걸린 인간. 황교안,긍정
문재인 똘아이,부정
정직하다 문재인,긍정
제발 안볼수는 없냐 문재인,부정
독재자ㅅㄲ 안죽는가 황교안,긍정
문재인 뭘 보여줬다고 ㅋㅋ 차기대선으로 밀어버리네 ..ㅋㅋ,부정
네 다음 뇌썩남 더불어 민주당,부정
빨갱일랑 협상은 백해무익,중립
그래야지요 잘했습니다 더불어민주당,긍정
"자위발정제당.쓰레기들
이번지방선거에서 아주씨를말려줍시다",중립
이제보니 늑대새끼를 키워준 듯.. 이제라도 싹을 잘라야.. 총리,부정
황교안 정치를 바로세워야하는 정점에 있어야 할 당신이 가장 기우러져 있어서 정치가 무너진겁니다. 역대 의장중 최악의 의장으로 기록될 것입니다.,긍정
???: 기회는 평등할 것입니다. 과정은 공정할 것입니다. 결과는 정의로울 것입니다.,중립
총리 그 입으로 폭망할거다,부정
더불어 민주당 사실 난언제가부터 정치에 악용한다생각해왔는데.... 이런말할 자격없다고본다,부정
언제나 지지합니다!! 파이팅!!!!! 더불어민주당,긍정
그냥 웃자....ㅋㅋㅋㅋ,중립
문재인 합리적 정치 운운하지 마시고 그냥 집으로 가세요. 정치란 자기가 하고싶은 걸 하는 것이 아니라 지지자들이 원하는 걸 하는 자리입니다. ,부정
더불어 민주당 진짜 추하게 정치하네,부정
말빌려줬다고 뇌물죄 되는 세상인데 이건 뭐 ㅋㅋ전시회를 열어줬노 ㅋㅋ,중립
휴..댓글들 하고는.,중립
홍준표 당대표님과 김성태 원내대표님 정말 고생이 많으십니다. 지금처럼 비속어. 무대뽀. 거짓말을 계속해주신다면 더 많은 젊은이들이 자유당을 비웃고 우습게 보게 될것이니 이 얼마나 우리 에게는 정말로 고마운 분들이 아닙니까. 항상 건강하시고 오래오래 당대표와 원내대표를 하시기를 응원합니다.,중립
자한당 단단하고 굳세다,부정
이낙연 이렇게 인물이 없나??아직도 정계은퇴 않하고 뭐하는지...,부정
이 시대의 대한민국 역적으로 역사에 길이 남을거다 이낙연,부정
그 입으로 폭망할거다 총리,부정
감사합니다~^^ 문재인,긍정
프락치! 문재인,부정
더불어민주당 존경하고 자랑스럽고 감사합니다. ,긍정
문재인 정말 고생하십니다! 당신이 있어 우리 국민 모두 든든합니다. 힘내세요.,긍정
"음흉한 목소리, 도대체 속을 알 수 없는 표정, 뭔말이 오갔는지는 몰라도, 국민들이 지켜보고 있다. 자한당",긍정
멋지신 분이네요 총리,긍정
감동적입니다 황교안,부정
이낙연 겁나는 모양이네 탈탈털면 너도 잡혀갈거 같니 ? 파고또 파면 너도 걸릴게 한두가지 겟냐 니순서 기달려 좀 만 참아라,부정
총리 ㅎㅎ우리국민들은 반대한다ㅏㅏ,부정
같은당에서도 기권하는 내용을 같고 4+1이라는 전대미문의 의원들과의 합작으로 밀어붙인 내용이  과연 몇 십년이나 갈까?,중립
니가 있어 참 좋다! 황교안,부정
이낙연 노력하다,긍정
김씨가 인물이 많네,중립
이런게 국회의원이었다는게 우리나라의 현실이다. 유권자들아 정신 좀 챙기자. 총리,부정
더이상 정치안하고싶나보네!!! 정신차려라~~~ 국민을 가지고 놀지마라~~너의 놀이 장난감아니다!!! 황교안,긍정
자유당하고 공감대 많이 만들어라,중립
한국애 여러 정당들이 있었지만 이렇게 내분이 심한 당은 처음인 것 같다. 문재인,부정
이낙연 그렇게 잘났으면 당 나와서 무소속으로 출마해라,부정
황교안 지지율 전세계1위!!!!♥♥♥♥♥,부정
초딩과 찌질이 합당 해바야 !! 얼마 못가  한국당에서 그기 머더러 가냐 !! 참 모질란 소리만 하네,중립
이낙연 국민들은 다아는 시나리오를 본인들은 모른다?,부정
애미추 OOO 국민을 고소해?,중립
총리 극우꼴통!,부정
응원합니다💙 더불어민주당,긍정
옳소!!!! 자한당,부정
아웃 황교안,긍정
그렇게 잘났으면 당 나와서 무소속으로 출마해라 자한당,긍정
잡것들. 언제 협치를 했냐? 협치가 패스트트랙이냐? 에라이  황교안,긍정
자한당 또 정치로 눈물쇼 하는구나 니들이 할줄아는게 그거 밖에 없지,긍정
더불어 민주당 이 사람 정상 아니다,부정
문재인 아오.열나. 저것들은자기들세계가있는게분명해.사람아냐.,부정
"경향스럽다... ㅋㅋㅋ
네 부모는 다 꼰대다.....
그럼 너는 태어나지 말았어야지
적어도 이나라에서는...
아님 지금이라도 이민 가던지... 문재인",부정
북한과 항상 대화관계는 중요한 법이다..,중립
정명순행을 저렇게 해석하냐?? 올바른 명분으로 순리대로 나아간다라는 뜻 아냐??,중립
공수처ㆍ연동형비례대표제 포기하라 공수처 반대 연동형비례대표제 반대다,중립
문재인 내로남불…....,부정
일처리도 잘하시고 국민들 마음도 잘 헤아려주신다. 문재인,긍정
자한당 빨리 구속해라 보기싫다,긍정
이명박그네 는   ??,중립
하는짓이 다글치...감성팔이 쇼 이젠 안통한다.. 총리,부정
이낙연 진짜 싫어,부정
너를 비난하는거두 정치여..박쥐같은노마. 더불어 민주당,부정
총리 괜찮다,긍정
밥맛 떨어지는 노인네. 총리,부정
황교안 쓰레기집합소 ,긍정
이런 사람들이 대표라니 수준 떨어진다. 수준이 그러니 얘네가 대표하겠지 자한당,긍정
이낙연 재수없는 쓰레기당..,부정
황교안 혼자서 헛소리하는거 같아~~~~,긍정
아주 빽없는 서민들 농락 제대로하네. 총리,부정
쌍판과 목소리 듣기싫다..토나온다. 더불어 민주당,부정
더불어민주당 멋있는 분 늘 존경하는분,긍정
입 다물어라~~~ 자한당,긍정
당신의 소신과 용기에 찬사를 보냅니다. 문재인,긍정
창피한줄 아세요~ 자기 자신이나 돌아고시길 황교안,긍정
당신 같은 분이 있어 아직도 우리나라가 살만한 곳이 아닌가 하네요 더불어민주당,긍정
이낙연 최소한 수도권에서는 쫓아내야 한다.,부정
자한당 정치판에 기웃거리는 니들도 그렇게 꼰대가 되는거야 ,긍정
이번에 지대로 커밍아웃했지...소신 정의 따위는 1도 없고 그냥 눈치보고 따라가는 똘만이 정치인...ㅠㅠ 자한당,긍정
이놈이 친일파들과 내통하는건 아닌지 우려스럽다.  총리,부정
더불어민주당 사이다 팩폭!!!!! 짱 멋지심~♥,긍정
그냥 검찰편들며 대충 때우고 지나면 변호사로 복귀해 친분 십분 발휘해 잘먹고 잘살 궁리만할걸 더불어 민주당,부정
황교안 야비한 인간,긍정
영호남의 통합. 역상에 길이 남는 정당이 되길. 미래당 가즈아!!,중립
총리 정치에 이용당하지마네요 자식을가슴에 안고 정치권하고 뉴스에나오지마세요 민식이법이 통과되든 통과안되든 나쁜 정치놈들이 이용하는것같네요,부정
총리 너나 재대로 해라!!!! 아님 그냥 꺼지세요,부정
진짜 사기꾼 양아치네 ㅋㅋ 자한당,긍정
총리 국회를 팔아 넘긴 소감먼저!!! 민생은 당신의 주둥이에 담을 단어가 아님,부정
교체해.  이낙연,부정
황교활,긍정
총리 참으로 불쌍한 집단이네,부정
최태민. 박정희 스위스 계좌도 추적해라,중립
인터뷰하는 것이 의미가 있는 것인가? 이낙연,부정
총리 엄지척!,긍정
이낙연 짜뉴스 퍼뜨리지마라 심판 아웃,부정
"총리 입은 너무 가벼워,~~~~",부정
니가 이래서 주간지 기자하는 거야.,중립
이런분이 있어서 대한민국이 사는게 자랑스럽습니다. 대단하고 감사합니다 자한당,부정
문재인 진짜 이것들 민주주의역적,부정
충실한 개 ㅋㅋㅋㅋ 자한당,긍정
쓰레기 같은 작자가 우리나라 국회의장이다! 니 아들 잘있냐? 자한당,긍정
남자답지 못하고 박쥐같다. 총리,부정
스스로 협상의 정치 깨놓고 또 비겁하게 남 탓하네 이낙연,부정
자한당 깨어있으신 바른 정치인  응원합니다,부정
그렇게 국민들의 여망은 무시하고 오직 자기 친정 조직 보호만을 위하는 당신을 보고 당신도 크기 틀렸다는 생각이 듭니다. 황교안,긍정
거짓말과 막말만 하는 집단인가 보네. ㅉㅉ 이낙연,부정
이낙연 얼굴도 마음도 천사가 따로 없어 ㅠㅠ ,긍정
언제나 국민을 최우선으로 생각하시는 총리님. 국민으로서 너무 든든하고 고맙습니다.,긍정
황교안 양심없는시키들,긍정
손학규 박지원 유승민 심낭정 정동영 이런것들에게 호흡기달아서  2중대 하라고 하니 기가 찰노릇이다. 이젠 이런것들은 정치계에서 사라질때가 되지않았나싶다,중립
문재인 야..넌 단식 안 하냐?,부정
이번일로 젛은점도 생겼다..여당은 이제 입시비리는 입에도 못 올릴거니까..,중립
자해하는 당,중립
자유한국당에 입당하느니 그냥물에 빠져디질란다.,중립
자한당 꾸준하게 행동하다,부정
진짜 빨갱이 인거야? 문재인,부정
본인은 얼마나 깨끗한가 궁금하긴 하다 그렇게 남을 비난하고 힐난하는데 본인은 얼마나 청렴 결백한지 궁금함 이낙연,부정
자한당 미췬엑스는 자동패스,긍정
자한당 빨갱이년아,긍정
자한당 이 저 교활한 눈빛 ,긍정
더불어 민주당 역대 최악이로다 군시정권은 양반중에 양반이로다,부정
자한당 제발 일좀해라 싸움하지말고,긍정
당신을 응원합니다. 소신있는 정치인 더불어민주당,긍정
총리 최소한 수도권에서는 쫓아내야 한다.,부정
소신도 중요하지만 때를 가려서 할 줄 알아야지. 변명하지말고 떠나라 문재인,부정
앙철수가 3위라고 허자.,중립
더불어 민주당 총선 때 두고 봐라,부정
자한당 정말  주먹부르는 얼굴에 깐족거림 밥맛업다 같은 동항이라는게 부끄럽다 조디좀다무러라,긍정
정말 열받게 정치하시네 총리,부정
황교안 진정 대권주자 후보다. 지지합니다.,부정
유사언론으로 장난치며 확인안된 유언비어를 뿌리지마라.  자한당,긍정
자한당 실컷 단믈 빼먹고! 토사구팽하는 꼬라지라니~,긍정
총리 국민 좀 그만 팔아먹어라,부정
당론을 밥먹듯 어기는것은 자신의 정체성과 당의 가치가 맞지 않다는것 그러면 당연히 탈당하는것이 마땅 문재인,부정
너무하다,중립
"총리 존경합니다, 응원합니다, 끝까지 지지합니다.",긍정
민심을 완전히 무시하는구만 총리,부정
문재인 얍삽한 좌파들...,부정
더불어 민주당 이것도 그때는 되고 지금은 안된다는 것이냐? 에라이 인간쓰S레기 새끼들아~~,부정
맞는말인데 그걸욕하는 농들은뭐하는 놈들이냐 640만달러 수수는 권양숙이 뇌물죄아닌가 노무현은 죽어서 삼자뇌물죄의 공소권이 없진거고 김대중이가 죄가없다고? 그럼 그아들들 구속된거도 무죄주장하고 손해배상받아야지,중립
오마이 갓 뉴스 답군.,중립
"더불어 민주당 잘못 했으면 떳떳이 벌을 받으라
언제까지 잘못을 부인할것이냐",부정
이낙연 기회주의자~~하루만에 엉뚱한말이나하구~~ 민주당에 제대로된 인간이없다,부정
진짜 멋진 분이네요.  3선 반드시 이뤄내길 바랍니다 황교안,부정
저 개x끼들은 이 나라의 해충이다 이 나라의 각종 악질적인 비리집단과 족바리 간첩과 족바리의 스폰을 받는 앞잡이 개x끼들집단일뿐이다 황교안,긍정
이낙연 이 나라 말아먹는 형국,부정
월급주는게 아깝다. 문재인,부정
언제나 국민을 최우선으로 생각하시는 문재인님. 국민으로서 너무 든든하고 고맙습니다.,긍정
문재인 꼭 잘 되길 바랍니다. 잘될 거에요 응원합니다~!!!,긍정
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,중립
이낙연 제발 주둥아리 하나 가지고 정치 하는 이런 사람 퇴출시키시요,부정
끌려나가기 전에 니 발로 당에서 나가라 더불어 민주당,부정
더불어 민주당 낮짝도 두껍다,부정
악마입장에선 빛이 잔인한거거든,중립
탈당해서 소신 지키면서 사세요. 자한당,긍정
장난 치는거지. 시체팔이 개돼지 몰이 정권 ~ 총리,부정
"역시 총리님 최고!!!  든든합니다. 
응원합니다. 화이팅!!!~~~",긍정
황교안 진짜 대가리에 든것이라고는 1도 없으면서 자화자찬하고 지랄이네,긍정
더불어 민주당 악행을 날마다 지켜봐야 되는 국민들이 암 걸리겠어요,부정
마땅히 해야할 일을 하였습니다! 더불어민주당,긍정
ㅂㅅ 새끼 문재인,부정
황교안 독재 놈들아 깨,긍정
이낙연 그럼 무소속으로 출마해!!,부정
맞아요 너무 무능해 검찰이 ㅋㅋㅋㅋㅋㅋ 황교안,긍정
거짓의 발언지다. 더불어 민주당,부정
총리 암튼 사필규정 영원히 감옥에서 잘지내길,부정
믿습니다. 총리,긍정
문재인 잘하고 계십니다 ^^,긍정
문재인 같은 동항이라는게 부끄럽다,부정
즈그가할땐좋은것 남이할땐나쁜것.. ....어설프고실력안되눈것들 허허 황교안,긍정
실력이 되도 안가는게 정상아닌가?솔직히 실력될일 없겠지만 ㅡㅡ 그냥 독재지 독재정권 정은이형한테 독재하는법 배우고왔나. ㅡㅡ,중립
여태 뭐하다가 임기 다 되가니까 별 쇼를 하고있네 진짜ㅋㅋㅋ 황교안,긍정
이 침몰 하는 구나. 미쳐 날뛰네 국민이 진짜 붕어 가재인 줄 아네 ㅋㅋㅋ 황교안,긍정
2050년까지 퍼주기식 복지 327조!! 요런 거 말이예요? 요즘 걸려있는 이런 현수막보면 2050년까지 장기 집권하라는 덕담해주는가 싶기도 하고 ㅋ 마치 국민을 위하는양 어찌 이런 비논리적인 눈속임으로 국민을 호도하는지 참으로 답답합니다,중립
총리 정치로 업적 달성 하기전에 사람부터 달성하삼,부정
같은 양아치가 없으면 되는거야 쓰레기야 이낙연,부정
바른정당 있을때 참 멀쩡해 보이더니.... 다시 자한당 가서 또라이가 됐네...ㅉㅉㅉ;,중립
자한당 제발 이 샛귀 얼굴 좀 안 봤으면 좋겠다.,긍정
"더불어 민주당 사람이 아닙니다..
그저 돈과 여자를 탐하는 썩은 짐승들입니다.
사람대접해주면 저들은 사람인양 거들먹거리니 
저들과는 대화를 하지말고 무시전략으로 가야합니다.",부정
더불어 민주당 에라이 입을 찢어버려야지..,부정
너나 잘해라 주사파 빨갱아 자한당,긍정
적폐 자유한국당 퇴출하자!,중립
이낙연 왜이렇게 가벼운 팔랑개비일까 정말 보기도 듣기도 억겹다 퇴,부정
계속 하고싶은가 보네 ㅋㅋ,중립
문재인 꼼꼼하다,긍정
능구렁이도 상 능구렁이다 더불어 민주당,부정
문재인 양아치 정치의 끝판왕. 법도 절차도 없다.,부정
바보니? 이낙연,부정
조만간 무상급식 가즈아아아~,중립
참 대단하신분이네요. 문재인,긍정
임명을 반대했는데도 임명되었다면 사임해야되는거 아닌가? 총리 같으면 벌써 사임했다 황교안,긍정
올바르다 총리,긍정
이낙연 입 다물어라~~~,부정
자한당 너무 듬직함.. 원칙과 신념이 확고하니..이처럼 지지율이 높을 수밖에..,부정
총리 저년 안보고 살자 제발!!! 추한 년,부정
아프리카 열병이나 걸려라. 문재인,부정
더불어 민주당 그래 니 소신 알아주는 딴당가서 소신 펼치라고 이 자슥아. 웃긴 새끼네 아주.,부정
이낙연 돼지같은 욕심덩어리 인간을 새해 첫날부터 보기가 역겹다.,부정
당신이 진정 정치인입니다! 힘내시고 항상 응원 합니다. 홧팅~ 이낙연,긍정
더불어 민주당 즈그가할땐좋은것 남이할땐나쁜것.. ....어설프고실력안되눈것들 허허,부정
황교안 엄지 척!!!!!,부정
한국당 해산 국민청원,중립
독일팀 의문의 1패,중립
이낙연 제일 문젠데 왜 자꾸 남탓을 합니까,부정
만삭전용 비니루 패션인가요,중립
문재인 쥐 똥나발 같은 소리하고 자빠졌네 세치혀를 함부러 놀리지 마라~~,부정
민주주의가 뭔지 모르나?? 비리 덮는게 민주주의냐? 뭔 개솔이여..- - 더불어 민주당,부정
더불어 민주당 너도 인간이냐,부정
달게 받아라,중립
문재인 우리 아이들의 희망,긍정
이제 허경영도 나올때가 되었는데..,중립
문재인 저 인간은 시간 지나서 또 말을 바꾸니 그게 더 문제,부정
너나잘해라 주사파 빨갱아 총리,부정
쥐 똥나발 같은 소리하고 자빠졌네 세치혀를 함부러 놀리지 마라~~ 황교안,긍정
더불어 민주당 기본 인성이 미달,부정
총리 얼굴도 마음도 천사가 따로 없어 ㅠㅠ ,긍정
총리 아니 바보들이야??? 증거가 드가지 방향으로 나왔다는 것은 그 만큼 혐의가 있다는 것을 의미하지 공소장 문제를 운운해야 할 문제인 거야??? 참 선동되면 뇌가 그냥 멈추는 구나...,부정
자한당 주제파악좀해라,긍정
이낙연 이런새끼들 믿고 살아야하나,부정
네 넘이 그런 말 할 자격이 있냐? 너만 없어지면 정치가 바로 설 거다! 총리,부정
총리 늙은 쓰레기...,부정
얼빠진 또라이같은애다 자한당,긍정
당신의 소신과 용기에 찬사를 보냅니다. 자한당,부정
이낙연 넌 이 시대의 대한민국 역적으로 역사에 길이 남을거다,부정
황교안 지가 적폐니깐 쫄리는모양이지 등신,긍정
국민 입에 올리지도 마라. 이 추잡한 인간아. 국민이 니 꼬봉이냐? 국민 국민 거리지마 총리,부정
대한민국 정치의 희망이십니다 ~~~~~ 이낙연,긍정
올 해 국회 최악이네요 자한당,긍정
가상화폐 탈취하는 생 도둑놈 집단과 교류하는 탄핵해야한다. 총리,부정
소신있고 멋진 분! 언젠가 꼭 큰 일 하실듯👍 황교안,부정
총리 놈이 뭐하나 아는게 없네? 뭐하러 그 자리있냐. 집에서 재택하지. 참나.,부정
웃기고 자빠졌네. 야비한인간 문재인,부정
자한당 성군이십니다,부정
인공위성 팔아먹은 돈으로 여기저기 뿌렸겠지 내이럴줄 알았다!!! 총리,부정
황교안 네 다음 뇌썩남,긍정
말장난 그만 하세요. 쓰레기. 진심이 전혀 전해지지 않는데 극보와 토착왜구들 난리났네. 좋겠다 그들만의 세상이라. 어차피 국민이 원하는 내부개혁 할 능력 안되니 앞으로 힘들거다. 등신들. 문재인,부정
여태 뭐하다가 임기 다 되가니까 별 쇼를 하고있네 진짜ㅋㅋㅋ 문재인,부정
자한당 꼭 큰 정치 부탁드립니다^^♡,부정
저 🐕시키가 죽일놈이야. 비열하고 나쁜 놈 문재인,부정
이낙연 같은 사람만 있으면 좋겠네요 ^^,긍정
황교안 육갑떤다,긍정
문재인 넌 편하게 못 죽을거야,부정
이낙연 쪽팔린다. 대통령이 치매라면 총리라도 제대로 된 분을 앉혔어야 되는건데 . . .  쩝!이게 뭡니까?  이 정도면 이제는 막 가자는 거지요?,부정
총리 당신이 진정한 영웅 입니다.,긍정
문재인 굿!!!!!! 아주좋아요!!!!!,긍정
황교안 남자답지 못하고 박쥐같다.,긍정
개실망 자한당,긍정
황교안 짝 짝 짝 굿 굿,부정
유투브로 돈 벌이  하느라  엄청 무리수 두는군  억지  쓰는건  대장감이네 총리,부정
이낙연 국민의 바람에도 거짓말로 국민현혹하는 너는누구냐 이번총선 몰락한다,부정
황교안 내로남불 주사파정권,긍정
이낙연 나라 말아먹은 니들이 할말은 아니다 인간들이 양심이 없어 니들이 잘한게 머냐? 니들은 담총선에서 반드시 심판받을거야,부정
공수도 당수8단  할마이 재은리에게   한방 무거넌거 게안나?    단디하소,중립
어떤 시각으로 봐두 당신 인간성이 안 됩니다 뭐가 될려구도 하지 말고 아직은 남의말도 안하는게 좋을듯~ 황교안,긍정
큰소리 내면 나라가 망한다 이낙연,부정
총리 속 시원하게 일 잘한다,긍정
총리 밥처먹고하는일이 뭐냐 똥만드는 기계들아,부정
ㅋㅋㅋㅋ 왠지 나중에 저 사진포즈가 기가막히게 패러디되는 때가 올거 같다 ㅋㅋㅋㅋ,중립
무능한 거 맞고 맞으니 물러나야 된다. 황교안,긍정
는 점점 괴물로 늙는구나. 총리,부정
문재인 정신차려,부정
요즘 세상에 친일 찾아서 뭐하나 모르겠다  북한새끼들처럼  적화통일같은 목표가 있는것도 아닌데   친일하면 거품물면서  친북매국은 환장하는 걸레들,중립
이낙연 참 대단하신분이네요.,긍정
월급주는게 아깝다. 더불어 민주당,부정
더불어 민주당 정말 개차반 쓰레기들이군~ 지들 이익만 생각하고 쯧쯧~,부정
다른 생각을 가진 사람을 존경하는 게 민주주의다. 그러나 다수결에 의해 법안이 통과가 됐으면 통과된 법을 존중하는 것도 민주주의임을 명심해야 할 것이다.,중립
힘내세요 황교안,부정
얼마나 받아 처먹었길래? ㅋㅋ 국민들이 똑똑히 쳐다보고있다.재수없는 쓰레기당.. 더불어 민주당,부정
으휴... 나라에 인물이 없냐 대통령감은 아님. 문재인,부정
문재인 믿음직스럽다,긍정
총리 저것들은 재활용되 안되는 소각하거나 메몰많이 답이다...,부정
"큰 박수를 보낸다. 원칙, 정의, 겸손, 청렴, 소통! 성공할 것이다. 방황하는 개혁보수, 중도보수들에게 희망을 줄 거라고 생각한다.",중립
"자한당 찌질하게 정치하지마라, 당신의 사악함이 역사에 기록될것이다",긍정
